,Unidad,Número de conversación,Clave,País,Ciudad,Sexo,Edad,Educación,Número de turno,ID del hablante,Turno previo,Turno,Turno siguiente,Posición de la unidad,Grupo de edad,No. de coincidencia en el turno,Total de coincidencias en el turno
77,¿sí?,14,GUAD_M22_010,México,Guadalajara,mujer,20,alto,609,E,"I: <simultáneo> sí<alargamiento/> ahí sí me da miedo </simultáneo> ahí sí me da miedo
","E: ¿sí? / ¿por po<alargamiento/>r los tiburones? ¿o por hundirte? ¿o po<alargamiento/>r / qué cosa?
","I: pues sí por hundirme porque no se mi / <simultáneo> ni nadar <risas = “I”/> </simultáneo>
",1,1,1.0,1.0
78,¿sí?,14,GUAD_M22_010,México,Guadalajara,mujer,20,alto,625,E,"I: ay operacione<alargamiento/>s / pues hace poquito tuve una
","E: ¿sí? de<alargamiento/> ¿de qué de qué fue?
","I: vesícula
",1,1,1.0,1.0
79,¿sí?,14,GUAD_M22_010,México,Guadalajara,mujer,20,alto,657,E,"I: primero primero me <ininteligible/> 
","E: sí ya / ya lo tienes ¿sí? / ahí están / tus quinientos millones <risas = “I”/> / de dólares eh / ahorita el dólar está caro <risas = “E”/>
","I: sí<alargamiento/> casi veinte pesos <ininteligible/> / ¿qué haría? / a<alargamiento/>y pues primero sacar mis apuros 
",2,1,1.0,1.0
80,¿sí?,14,GUAD_M22_010,México,Guadalajara,mujer,20,alto,673,E,"I: me gusta mucho el negocio<alargamiento/> tengo / he tenido muchas ganas de tener una cocina <ininteligible/> 
","E: ¿sí? / pero que no ¿no te gusta cocinar?
","I: mm no / pero me gusta<alargamiento/> oh he<alargamiento/> estado yo mucho donde trabajan mucho e<alargamiento/>n e<alargamiento/>n los servicios de comida 
",1,1,1.0,1.0
81,¿sí?,14,GUAD_M22_010,México,Guadalajara,mujer,20,alto,683,E,"I: me gusta mucho e<alargamiento/>l negocio de<alargamiento/> comida pero en los tianguis
","E: ¿sí?
","I: sí
",0,1,1.0,1.0
82,¿sí?,16,GUAD_M31_034,México,Guadalajara,mujer,23,alto,3,E,"I: como tú quieras
","E: ¿sí<alargamiento/>?
","I: si es tu amiguita A <observación_complementaria = ""la informante menciona el nombre de su nieta""/> yo también soy tu amiguita
",0,1,1.0,1.0
83,¿sí?,16,GUAD_M31_034,México,Guadalajara,mujer,23,alto,17,E,"E: <simultáneo> somos amigas </simultáneo> ah bueno <risas = “E”/>
","E: ¿sí?
","I: sí mira vamos platicando / en confianza
",0,1,1.0,1.0
84,¿sí?,16,GUAD_M31_034,México,Guadalajara,mujer,23,alto,55,E,"I: les preparo su comida / R y A <observación_complementaria = ""la informante menciona dos nombres""/> no vino porq <palabra_cortada/> por sus cosas que tienen que hacer
","E: ¿sí?
","I: no vienen mucho / pero cada sábado sí vienen algunos de ellos
",0,1,1.0,1.0
85,¿sí?,16,GUAD_M31_034,México,Guadalajara,mujer,23,alto,235,E,"I: no sé por qué
","E: ¿sí?
","I: yo tortilla tortilla <simultáneo> tortilla </simultáneo>
",0,1,1.0,1.0
86,¿sí?,16,GUAD_M31_034,México,Guadalajara,mujer,23,alto,512,E,"I: de sabe cuántos 
","E: ¿sí? / ¿y fue a la graduación?
","I: <tiempo = ""17:58""/> yo no fui porque <vacilación/> mi problema es de que me duermo
",1,1,1.0,1.0
87,¿sí?,16,GUAD_M31_034,México,Guadalajara,mujer,23,alto,586,E,"I: no <sic> venistes </sic> <risas = “E”/> / por ahí se fue<alargamiento/>
","E: ¿sí? se fue de paseo 
","I: y digo se fue<alargamiento/> <risas = “E”/> sí / y ella agarra su <ininteligible/>
",1,1,1.0,1.0
88,¿sí?,16,GUAD_M31_034,México,Guadalajara,mujer,23,alto,632,E,"I: pero eso es lo que me cansó ya 
","E: ¿sí<alargamiento/>? 
","I: de que tenía que ir con una / y tenía que ir con la otra 
",0,1,1.0,1.0
89,¿sí?,16,GUAD_M31_034,México,Guadalajara,mujer,23,alto,651,E,"I: sí<alargamiento/> me estuve un rato
","E: ¿sí? mucho tiempo
","I: me agarraban los fríos los calores / en los calores ya ves que casi se desmaya uno 
",1,1,1.0,1.0
90,¿sí?,16,GUAD_M31_034,México,Guadalajara,mujer,23,alto,693,E,"I: a La Barca pues porque yo de allá soy de allá íbamos al rancho 
","E: ¿sí? 
","I: nada más 
",0,1,1.0,1.0
91,¿sí?,16,GUAD_M31_034,México,Guadalajara,mujer,23,alto,756,E,"I: no nomás duré una semana allá al otro lado 
","E: ¿sí?
","I: <ininteligible/> 
",0,1,1.0,1.0
92,¿sí?,16,GUAD_M31_034,México,Guadalajara,mujer,82,bajo,1027,I,"E: mj
","I: y ella pues trató una vez de de hablar por teléfono y le contestó la mamá de él y <sic> disco </sic> le dijo fue lo que más le dolió a ella <cita> si buscas a </cita> él se llama J <observación_complementaria = ""la informante menciona el nombre de su yerno""/> <cita> si buscas a J <observación_complementaria = ""la informante menciona el nombre de su yerno""/> para que te dé dinero no te va dar / ¿sí? porque él trabaja para mí él no tiene dinero </cita> 
","E: mmm
",2,3,1.0,1.0
93,¿sí?,17,,,,,,,123,,"I: las torrejas me encantan en semana santa
","E: ¿sí? / ¿y cómo se hacen?
","I: <tiempo=""27:57""/> las torrejas pues se hacen con bolillo / eeh se dora el bolillo / se forra de huevo / se<alargamiento/> baña de ajonjolí // se doran / y ya se le pone el caldillo / va con<alargamiento/> a mí no me gusta el piloncillo 
",1,,1.0,1.0
94,¿sí?,17,,,,,,,129,,"I: <simultaneo> el bolillo </simultaneo> <silencio/> me gusta más que la capirotada 
","E: ¿sí? <risas = ""todos""/> 
","E: alguna / ¿cuando usted salía de viaje a usted  se ponía nerviosa le daba miedo que hubiera algún accidente o algo así?
",0,,1.0,1.0
95,¿sí?,18,GUAD_M33_013,México,Guadalajara,mujer,64,alto,48,I,"E: ¿te gusta vivir en Guadalajara?
","I: claro que me gusta vivir en Guadalajara yo amo Guadalajara yo nací <énfasis> aquí </énfasis> / y<alargamiento/> este<alargamiento/> cuando vivo en otro lado siento que<alargamiento/> que voy de paso / que no estoy en mi casa / he<alargamiento/> he tenido oportunidad de vivir en diferentes partes / en La Paz Baja California en Ensena<alargamiento/>da en Los Ángeles / pero siempre que estoy fuera de Guadalajara siento / siento que no estoy haciendo al<alargamiento/>go a largo plazo vamos / ni siquiera las amistades / yo sé que son de paso / ¿sí? / siento como si estuviera desperdiciando el tiempo / aunque no se desperdicie el tiempo / porque<alargamiento/> es una riqueza cultural la que adquieres este platica<alargamiento/>ndo y convivie<alargamiento/>ndo con otras personas // eeh sus <énfasis> costumbres </énfasis> son difere<alargamiento/>ntes / pero yo prefiero definitivamente vivir en Guadalajara / cuando yo llego a Guadalajara casi beso el piso como el papa <risas = ""todos""/> sí<alargamiento/>
","E: sí nada como Guadalajara / yo<alargamiento/> el año pasado tuve la oportunidad de hacer unos viajes / por Sudamé<alargamiento/>rica / fue a Chi<alargamiento/>le Argen <simultáneo> ti<alargamiento/>na </simultáneo>
",2,3,1.0,1.0
96,¿sí?,18,GUAD_M33_013,México,Guadalajara,mujer,64,alto,52,I,"E: Perú<alargamiento/> / ¿cómo crees que sería vivir / en<alargamiento/> Sudamérica?
","I: <silencio/> no tengo la menor idea nunca he<alargamiento/> he vivido ahí / a lo mejor tú me puedes decirme <entre_risas> más que yo </entre_risas> al respecto / porque<alargamiento/> <silencio/> aaaah / lo má<alargamiento/>s lejos / te digo que he vivido de aquí es Los Ángeles / entonces / pero / este<alargamiento/> como viví en la casa de mis hermanos de mi familia pues no sale mucho de las costumbres de de uno ¿verdad? / entonces este es vivir en Sudamérica sería aamm / ahora que ya soy más grande / ya tengo conciencia de la falta de respeto que puede ser para algunas personas / que tú les digas que no te gusta algo / o que no puedes creer / que tengan esas costu<alargamiento/>mbres / entonces / tienes que tener mucha diploma<alargamiento/>cia mucha educació<alargamiento/>n para tratar a las personas // a cualquier parte que vayas / pero especialmente / cuando son personas que tienen costumbres <énfasis> tan </énfasis> diferentes a las tuyas // ¿verdad? nunca he tenido la oportunidad de de de vivir o de tratar directamente con eje <vacilación/> con personas de Sudamérica / pero pues<alargamiento/> eeeh / definitivamente pues soy / parte de de México también // y<alargamiento/> de<alargamiento/> / digo de de México en cuanto por ejemplo / si estamos hablando de los estados de <vacilación/> que estuvimos en las / en la televisión últimamente / y y a lo mejor los estoy mal colocando este<alargamiento/> geográficamente / pero // es gente / que tú la ves con una emoción y una / una tendencia al arte / son artistas / innatos // son gente que trae riqueza cultural<alargamiento/> en <sic> todos </sic> sus / sus <sic> espresiones </sic> si dibujan si cantan si bailan si se visten // son / yo creo que<alargamiento/> aunque vivir en Guadalajara es muy bonito // Guadalajara tiene<alargamiento/> / pues más bien una tendencia cosmopolita / y de esa manera nosotros estamos muy influenciados por europeos y por americanos / entonces / ya todos los  las <vacilación/> las costumbres y los vestidos y todo que que ya no / son de<alargamiento/> / que son tan<alargamiento/> / <ruido = ""chasquido boca""/> cómo te quiero decir / que son ancestrales las hemos ido perdiendo nosotros en nuestro medio // ¿sí? entonces pues no no tengo idea de qué sería / pero<alargamiento/> yo creo que sería<alargamiento/> / muy bonito pero<alargamiento/> / un poco difícil 
","E: mj
",2,3,1.0,1.0
97,¿sí?,18,GUAD_M33_013,México,Guadalajara,mujer,64,alto,56,I,"E: sí<alargamiento/> los jóvenes nos adaptamos muy bien // a los via<alargamiento/>jes y<alargamiento/> / a toda esta cuestión / de<alargamiento/> convivir con gente de<alargamiento/> otras culturas /  por cierto<alargamiento/> / ¿conoces a tus vecinos? ¿cómo te llevas con ellos?
","I: bueno // aaah cono<alargamiento/>zco <énfasis> de vista </énfasis> / a la mayoría de mis vecinos / de algu<alargamiento/>nos sé sus no<alargamiento/>mbres <silencio/> con // se puede decir que con todos me llevo bien // aah hay personas especia<alargamiento/>les com <palabra_cortada/> por ejemplo A <observación_complementaria = ""la informante menciona el nombre de una vecina""/> / A <observación_complementaria = ""la informante menciona el nombre de una vecina""/> es una perso<alargamiento/>na que vive pues a cuatro cua <palabra_cortada/> / a cuatro casas de la mía sin embargo siempre hemos teni<alargamiento/>do un acercamiento muy fuerte // porque<alargamiento/> // anteriormente nos conocíamos antes de que yo me viviera a vivir aquí // yo venía aquí a este coto / a jugar rummy los sá<alargamiento/>bados / con una amiga que vive ahí enfrente / aah con E <observación_complementaria = ""la informante menciona el nombre de una vecina""/> / todavía tiene ahí su casa pero ya se fue a este<alargamiento/> como ya se jubiló de su trabajo // se fue<alargamiento/> a vivi<alargamiento/>r a Amacueca / que es de donde ella es origina<alargamiento/>l<palabra_cortada/>  originariamente entonces // nada más viene cada me<alargamiento/>s o cada quince días pero ella nos invitaba a su casa cada<alargamiento/> ocho días a jugar rummy / entonces por eso conocí a<alargamiento/>hí a A <observación_complementaria = ""la informante menciona el nombre de una vecina""/> <alargamiento/> y también conocí ahí / a la persona que me vendió esta casa / que se llama C <observación_complementaria = ""la informante menciona un nombre de mujer""/> // ¿sí? / entonces / este<alargamiento/> con A <observación_complementaria = ""la informante menciona el nombre de una vecina""/> sigo tenie<alargamiento/>ndo un acercamiento muy fuerte / es una gran persona<alargamiento/> siempre está dispuesta a ayudarte<alargamiento/> / y yo trato pues también de ser recíproca / cuando ella necesita algo / y por medio de A <observación_complementaria = ""la informante menciona el nombre de una vecina""/> precisamente conocí a M <observación_complementaria = ""la informante menciona el nombre de una vecina""/> <risas = ""todos""/> ¿sí? que tiene pues muy buenas amigas ella / pe<alargamiento/>ro aquí las demás personas s<alargamiento/>i necesitan algo sí vienen y / tocan y me piden algún favor / a mis demás vecinos / y con mucho gusto se los hago que si / el otro día la señora del otro lado que si le prestaba el telé<alargamiento/>fono o a veces me vienen y me preguntan que si tengo un desarmado<alargamiento/>r o cosas así // con todos / a todos le saludo con todos me llevo bien / hay personas / con la que por cuestión de educaci<alargamiento/>ón / mm <vacilación/> pues tenemos que tratarnos con más diplomacia / <sic>nomás</sic> buenos días o buenas ta<alargamiento/>rdes y<alargamiento/> hay gente también que no le gusta mucho<alargamiento/> // convivir y yo lo entiendo ¿verdad? / pero sí no dejan de saluda<alargamiento/>r / son ama<alargamiento/>bles // mmm <ruido = ""chasquido boca""/>  bueno nunca<alargamiento/> me ha<alargamiento/> costado trabajo convivir con los demás la verdad <risas = ""todos""/> <énfasis> me gusta </énfasis> me gusta la gente / a mí me gusta tratar con las personas / pienso que<alargamiento/> siempre que tratas con a<alargamiento/>lguien / te deja algo bueno
","E: qué bueno L ""la entrevistadora menciona el nombre de la informante""/> / que seas tan social 
",2,3,1.0,2.0
98,¿sí?,18,GUAD_M33_013,México,Guadalajara,mujer,64,alto,56,I,"E: sí<alargamiento/> los jóvenes nos adaptamos muy bien // a los via<alargamiento/>jes y<alargamiento/> / a toda esta cuestión / de<alargamiento/> convivir con gente de<alargamiento/> otras culturas /  por cierto<alargamiento/> / ¿conoces a tus vecinos? ¿cómo te llevas con ellos?
","I: bueno // aaah cono<alargamiento/>zco <énfasis> de vista </énfasis> / a la mayoría de mis vecinos / de algu<alargamiento/>nos sé sus no<alargamiento/>mbres <silencio/> con // se puede decir que con todos me llevo bien // aah hay personas especia<alargamiento/>les com <palabra_cortada/> por ejemplo A <observación_complementaria = ""la informante menciona el nombre de una vecina""/> / A <observación_complementaria = ""la informante menciona el nombre de una vecina""/> es una perso<alargamiento/>na que vive pues a cuatro cua <palabra_cortada/> / a cuatro casas de la mía sin embargo siempre hemos teni<alargamiento/>do un acercamiento muy fuerte // porque<alargamiento/> // anteriormente nos conocíamos antes de que yo me viviera a vivir aquí // yo venía aquí a este coto / a jugar rummy los sá<alargamiento/>bados / con una amiga que vive ahí enfrente / aah con E <observación_complementaria = ""la informante menciona el nombre de una vecina""/> / todavía tiene ahí su casa pero ya se fue a este<alargamiento/> como ya se jubiló de su trabajo // se fue<alargamiento/> a vivi<alargamiento/>r a Amacueca / que es de donde ella es origina<alargamiento/>l<palabra_cortada/>  originariamente entonces // nada más viene cada me<alargamiento/>s o cada quince días pero ella nos invitaba a su casa cada<alargamiento/> ocho días a jugar rummy / entonces por eso conocí a<alargamiento/>hí a A <observación_complementaria = ""la informante menciona el nombre de una vecina""/> <alargamiento/> y también conocí ahí / a la persona que me vendió esta casa / que se llama C <observación_complementaria = ""la informante menciona un nombre de mujer""/> // ¿sí? / entonces / este<alargamiento/> con A <observación_complementaria = ""la informante menciona el nombre de una vecina""/> sigo tenie<alargamiento/>ndo un acercamiento muy fuerte / es una gran persona<alargamiento/> siempre está dispuesta a ayudarte<alargamiento/> / y yo trato pues también de ser recíproca / cuando ella necesita algo / y por medio de A <observación_complementaria = ""la informante menciona el nombre de una vecina""/> precisamente conocí a M <observación_complementaria = ""la informante menciona el nombre de una vecina""/> <risas = ""todos""/> ¿sí? que tiene pues muy buenas amigas ella / pe<alargamiento/>ro aquí las demás personas s<alargamiento/>i necesitan algo sí vienen y / tocan y me piden algún favor / a mis demás vecinos / y con mucho gusto se los hago que si / el otro día la señora del otro lado que si le prestaba el telé<alargamiento/>fono o a veces me vienen y me preguntan que si tengo un desarmado<alargamiento/>r o cosas así // con todos / a todos le saludo con todos me llevo bien / hay personas / con la que por cuestión de educaci<alargamiento/>ón / mm <vacilación/> pues tenemos que tratarnos con más diplomacia / <sic>nomás</sic> buenos días o buenas ta<alargamiento/>rdes y<alargamiento/> hay gente también que no le gusta mucho<alargamiento/> // convivir y yo lo entiendo ¿verdad? / pero sí no dejan de saluda<alargamiento/>r / son ama<alargamiento/>bles // mmm <ruido = ""chasquido boca""/>  bueno nunca<alargamiento/> me ha<alargamiento/> costado trabajo convivir con los demás la verdad <risas = ""todos""/> <énfasis> me gusta </énfasis> me gusta la gente / a mí me gusta tratar con las personas / pienso que<alargamiento/> siempre que tratas con a<alargamiento/>lguien / te deja algo bueno
","E: qué bueno L ""la entrevistadora menciona el nombre de la informante""/> / que seas tan social 
",2,3,2.0,2.0
99,¿sí?,18,GUAD_M33_013,México,Guadalajara,mujer,21,alto,68,E,"I: mj
","E: <tiempo = ""26:09""/> y<alargamiento/> este<alargamiento/> / y<alargamiento/> hay Cruz Verde <silencio/> pues no era un<alargamiento/> barrio muy diferente a este / pero<alargamiento/> la diferencia era / que la mayoría de la gen<alargamiento/>te / se salía ah<alargamiento/> a las ca <palabra_cortada/> a las banquetas a las calles en la tarde / y los niños todos <sic> juzgábamos </sic> ahí al mismo tiempo y la gente / grande nos cuidaba / porque pues se sentaban en la puerta a cuidarnos // y este<alargamiento/> y ese<alargamiento/> l<alargamiento/>e dicen el barrio de la sagrada familia / ¿sí? y<alargamiento/> a<alargamiento/> pues la / gente era muy respetuosa entre sí<alargamiento/> // los niños<alargamiento/> también / <énfasis> sí se peleaban </énfasis> pero // este<alargamiento/> / pues de manera difere<alargamiento/>nte / y ahora yo siento que los niños ya no juegan en las ca<alargamiento/>lles / ya nomás están metidos en su casa viendo / o la televisión / o jugando con sus / aparatos electrónicos de de tec <palabra_cortada/> te <palabra_cortada/> <vacilación/> tecnología de pun<alargamiento/>ta / <ruido = ""chasquido boca""/> este<alargamiento/> anteriormente se jugaba / a la <sic>trá<alargamiento/>is</sic> a júntate con do<alargamiento/>s / jugábamos a la / a brincar la so<alargamiento/>ga / este<alargamiento/> / l<alargamiento/>os niños jugaban canicas en el pi<alargamiento/>so // a<alargamiento/> e<alargamiento/>ste tenían tro<alargamiento/>mpos vale<alargamiento/>ros / aaah / o sea había muchos juguetes manuales / y inventábamos que jugar que a las comidi<alargamiento/>tas y a las a las muñe<alargamiento/>cas y todo <ruido = ""tos de E""/> entonces pues sí / sí son barrios <énfasis> muy </énfasis> diferentes y costumbres <énfasis> muy </énfasis> diferentes en los niños <énfasis> y en los adultos </énfasis> también // ¿sí? / porque antes los adultos no andaban corriendo todo el tiempo / o sea haz de cuenta que después ya que bajaba el sol // <ruido = ""chasquido boca""/> por lo menos las mamás y las abuelas se sentaban en la puerta / a ver a los chiquillos jugar y a cuidarlos // y no andaban corriendo / ya la gente se levantaba temprano y<alargamiento/> eeh <vacilación/> unas irían otras no pero en mi casa se acostumbraba que se iban a <énfasis> misa </énfasis> / antes de que se levantaran los niños / y ya venía mi mamá<alargamiento/> mi abuela a darnos de desayuna<alargamiento/>r ah<alargamiento/> ya a mandarnos a la escuela / los niños nos íbamos solos a la escuela <énfasis> camina<alargamiento/>ndo </énfasis> 
","E: cuánta seguridad
",2,1,1.0,2.0
